customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01758,Male,0,No,Yes,25,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.7,1318.14,No
C01759,Male,0,No,No,52,Yes,DSL,Two year,No,Bank transfer (automatic),46.01,2430.89,No
C01760,Female,0,No,Yes,16,Yes,DSL,Month-to-month,No,Credit card (automatic),59.51,898.77,Yes
C01761,Male,0,Yes,No,24,Yes,No,Two year,No,Mailed check,116.12,2750.51,No
C01762,Male,0,Yes,No,1,Yes,No,Two year,No,Credit card (automatic),71.27,54.04,No
C01763,Male,0,Yes,Yes,4,Yes,Fiber optic,Two year,No,Credit card (automatic),74.42,294.3,No
C01764,Male,0,Yes,No,3,Yes,Fiber optic,Month-to-month,Yes,Mailed check,114.04,332.3,Yes
C01765,Female,1,Yes,No,35,Yes,No,Month-to-month,Yes,Mailed check,111.96,3955.01,Yes
C01766,Female,0,Yes,No,5,No,DSL,Month-to-month,Yes,Credit card (automatic),108.18,552.6,No
C01767,Male,0,No,Yes,20,Yes,Fiber optic,Two year,No,Credit card (automatic),28.0,529.37,Yes
C01768,Male,0,No,No,25,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.7,2021.88,Yes
C01769,Male,0,Yes,No,54,Yes,Fiber optic,One year,No,Mailed check,100.43,5382.43,No
C01770,Male,0,No,Yes,38,Yes,DSL,Month-to-month,No,Electronic check,103.23,3939.24,No
C01771,Male,0,No,Yes,32,Yes,Fiber optic,Month-to-month,Yes,Mailed check,76.95,2452.75,Yes
C01772,Male,0,Yes,Yes,13,Yes,DSL,Month-to-month,Yes,Credit card (automatic),19.78,361.16,No
C01773,Female,0,Yes,Yes,55,Yes,DSL,Month-to-month,No,Credit card (automatic),117.32,6452.59,Yes
C01774,Male,0,No,Yes,20,No,No,Two year,No,Credit card (automatic),66.16,1332.64,No
C01775,Female,0,Yes,No,45,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),58.15,2526.7,Yes
C01776,Female,0,Yes,No,15,Yes,No,Two year,Yes,Electronic check,58.28,807.3,No
C01777,Male,0,No,No,15,Yes,No,One year,No,Mailed check,61.26,862.83,No
C01778,Female,0,Yes,Yes,28,Yes,DSL,One year,No,Electronic check,42.7,1168.95,No
C01779,Female,0,No,No,7,Yes,DSL,One year,Yes,Electronic check,51.39,285.62,No
C01780,Female,0,No,Yes,2,Yes,DSL,Month-to-month,No,Credit card (automatic),118.51,179.27,Yes
C01781,Female,0,No,Yes,18,Yes,DSL,Month-to-month,No,Electronic check,55.55,1033.15,Yes
C01782,Female,1,No,No,65,Yes,Fiber optic,One year,Yes,Credit card (automatic),71.73,4619.46,Yes
C01783,Female,0,No,Yes,21,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),104.53,2193.08,No
C01784,Male,1,Yes,Yes,45,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),71.8,3260.61,Yes
C01785,Female,0,Yes,No,12,Yes,DSL,Month-to-month,No,Electronic check,51.09,660.41,Yes
C01786,Female,1,Yes,Yes,32,No,Fiber optic,One year,Yes,Credit card (automatic),71.42,2300.07,No
C01787,Female,0,Yes,Yes,4,No,Fiber optic,Month-to-month,No,Electronic check,29.64,136.2,Yes
C01788,Male,1,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Mailed check,31.26,861.62,Yes
C01789,Female,1,No,Yes,23,Yes,DSL,Month-to-month,No,Credit card (automatic),88.8,2063.11,No
C01790,Male,0,Yes,Yes,66,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),111.58,7416.05,No
C01791,Female,1,No,No,62,No,DSL,Month-to-month,No,Bank transfer (automatic),92.02,5598.07,Yes
C01792,Male,0,Yes,No,47,Yes,Fiber optic,One year,No,Bank transfer (automatic),25.61,1199.49,No
C01793,Male,0,Yes,No,62,Yes,Fiber optic,One year,No,Bank transfer (automatic),59.1,3666.98,No
C01794,Female,0,Yes,No,11,Yes,DSL,One year,Yes,Bank transfer (automatic),18.26,194.97,No
C01795,Female,0,No,Yes,27,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.14,1899.94,No
C01796,Male,0,No,Yes,43,Yes,DSL,One year,Yes,Mailed check,37.71,1601.11,No
C01797,Female,0,No,No,42,Yes,DSL,Month-to-month,No,Electronic check,106.55,4514.55,Yes
C01798,Male,1,No,Yes,16,No,DSL,Month-to-month,No,Credit card (automatic),28.64,431.46,Yes
C01799,Male,0,Yes,Yes,39,Yes,No,One year,Yes,Mailed check,18.15,696.96,No
C01800,Male,0,No,No,48,Yes,Fiber optic,One year,Yes,Mailed check,64.02,3145.16,Yes
C01801,Male,1,No,No,56,Yes,No,One year,No,Mailed check,33.85,1960.82,No
C01802,Male,1,No,Yes,63,Yes,Fiber optic,Two year,No,Mailed check,93.27,5883.89,No
C01803,Female,1,Yes,No,56,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),111.83,6230.64,No
C01804,Male,0,Yes,No,69,Yes,Fiber optic,Two year,No,Credit card (automatic),22.28,1455.61,No
C01805,Male,1,No,No,42,Yes,DSL,Month-to-month,Yes,Mailed check,58.35,2444.13,Yes
C01806,Female,0,No,Yes,22,No,DSL,One year,Yes,Mailed check,119.68,2658.37,Yes
C01807,Male,0,No,No,26,Yes,DSL,Month-to-month,No,Bank transfer (automatic),92.73,2374.92,No
C01808,Female,0,No,Yes,57,Yes,Fiber optic,Month-to-month,No,Electronic check,115.23,6568.41,Yes
C01809,Female,0,Yes,Yes,36,Yes,DSL,Month-to-month,No,Electronic check,34.74,1233.22,No
C01810,Female,0,No,Yes,5,Yes,DSL,Month-to-month,Yes,Electronic check,40.58,116.79,Yes
C01811,Male,0,No,No,64,No,DSL,Month-to-month,Yes,Credit card (automatic),33.79,2168.42,No
C01812,Male,0,No,No,5,Yes,Fiber optic,Month-to-month,No,Electronic check,48.84,265.95,Yes
C01813,Male,0,Yes,No,49,Yes,Fiber optic,Month-to-month,No,Mailed check,91.89,4510.58,Yes
C01814,Female,0,Yes,No,21,Yes,No,One year,No,Bank transfer (automatic),34.82,811.84,No
C01815,Male,0,No,No,24,Yes,DSL,Month-to-month,No,Bank transfer (automatic),71.47,1699.19,No
C01816,Female,0,No,Yes,71,Yes,DSL,Month-to-month,No,Electronic check,45.46,3207.59,No
C01817,Male,0,No,Yes,50,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),102.58,5237.32,Yes
C01818,Female,0,No,Yes,47,Yes,No,Month-to-month,Yes,Mailed check,18.67,815.05,Yes
C01819,Male,0,No,No,69,Yes,DSL,Two year,Yes,Electronic check,40.76,2781.45,No
C01820,Male,1,Yes,Yes,64,Yes,Fiber optic,Two year,Yes,Mailed check,79.73,5120.77,No
C01821,Male,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),27.86,1700.0,No
C01822,Female,0,Yes,No,45,Yes,DSL,One year,No,Mailed check,65.56,2996.94,No
C01823,Female,0,No,No,35,Yes,DSL,One year,No,Mailed check,62.49,2135.16,Yes
C01824,Male,0,Yes,Yes,57,Yes,DSL,Month-to-month,Yes,Mailed check,104.96,6064.1,Yes
C01825,Male,0,Yes,Yes,37,Yes,No,One year,No,Mailed check,81.79,3049.43,No
C01826,Female,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),83.25,791.53,Yes
C01827,Female,0,No,No,11,Yes,Fiber optic,Month-to-month,No,Electronic check,115.08,1229.12,No
C01828,Female,0,No,No,41,Yes,Fiber optic,Month-to-month,No,Mailed check,118.2,4849.78,No
C01829,Male,0,Yes,No,38,Yes,Fiber optic,Month-to-month,No,Electronic check,84.65,3324.32,Yes
C01830,Female,0,No,Yes,70,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),71.24,4997.42,No
C01831,Male,0,Yes,Yes,10,Yes,DSL,Month-to-month,Yes,Mailed check,80.01,907.26,Yes
C01832,Female,0,Yes,No,35,No,DSL,Month-to-month,Yes,Mailed check,57.01,2039.25,No
C01833,Male,0,Yes,Yes,51,Yes,DSL,Month-to-month,No,Bank transfer (automatic),118.72,5991.61,Yes
C01834,Female,0,Yes,Yes,30,Yes,Fiber optic,One year,Yes,Electronic check,89.91,2767.68,No
C01835,Female,1,No,No,32,Yes,DSL,Two year,No,Credit card (automatic),47.68,1478.55,No
C01836,Female,1,No,Yes,12,Yes,Fiber optic,One year,No,Mailed check,23.89,255.92,Yes
C01837,Female,0,No,Yes,17,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),22.56,397.31,No
C01838,Female,0,No,Yes,40,Yes,No,One year,Yes,Bank transfer (automatic),38.9,1554.58,No
C01839,Male,0,Yes,No,57,Yes,DSL,Month-to-month,No,Mailed check,41.76,2424.99,No
C01840,Female,0,No,No,55,Yes,DSL,Month-to-month,No,Electronic check,60.33,3343.24,No
C01841,Female,0,Yes,Yes,23,Yes,No,Month-to-month,No,Electronic check,39.91,912.03,No
C01842,Female,1,No,No,72,Yes,Fiber optic,Month-to-month,No,Mailed check,82.35,6014.15,No
C01843,Male,1,No,No,30,Yes,No,One year,Yes,Bank transfer (automatic),39.55,1162.77,No
C01844,Female,0,No,No,54,Yes,DSL,Two year,Yes,Mailed check,37.16,1956.64,Yes
C01845,Male,0,Yes,Yes,9,Yes,DSL,One year,Yes,Credit card (automatic),66.07,617.79,No
C01846,Female,0,Yes,Yes,59,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),108.64,6408.85,Yes
C01847,Female,0,Yes,No,1,Yes,No,Month-to-month,No,Electronic check,65.77,78.04,Yes
C01848,Male,0,Yes,Yes,14,Yes,DSL,Month-to-month,No,Credit card (automatic),60.21,879.85,Yes
C01849,Female,0,No,Yes,2,Yes,No,One year,Yes,Bank transfer (automatic),76.97,144.69,No
C01850,Male,0,Yes,Yes,42,No,Fiber optic,One year,No,Credit card (automatic),44.24,1951.01,No
C01851,Male,0,Yes,Yes,30,Yes,No,Two year,No,Mailed check,54.05,1634.75,No
C01852,Female,0,No,Yes,69,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),39.81,2724.37,No
C01853,Male,1,No,No,66,Yes,DSL,Two year,Yes,Electronic check,76.32,5066.6,Yes
C01854,Female,0,Yes,Yes,55,Yes,No,One year,No,Electronic check,89.13,4897.88,No
C01855,Female,0,No,Yes,62,Yes,No,Two year,Yes,Credit card (automatic),86.72,5382.3,No
C01856,Male,0,Yes,Yes,14,Yes,Fiber optic,One year,No,Electronic check,43.99,560.55,No
C01857,Male,0,No,No,9,Yes,DSL,One year,Yes,Mailed check,97.52,828.04,Yes
C01858,Male,0,Yes,No,37,Yes,DSL,One year,No,Bank transfer (automatic),44.11,1685.15,No
C01859,Male,0,Yes,No,46,No,Fiber optic,One year,Yes,Mailed check,33.33,1471.46,No
C01860,Female,1,Yes,Yes,56,Yes,DSL,Month-to-month,Yes,Mailed check,53.68,2999.96,Yes
C01861,Female,0,Yes,No,49,Yes,Fiber optic,Month-to-month,Yes,Mailed check,78.97,3885.82,No
C01862,Male,1,Yes,No,70,Yes,DSL,Month-to-month,Yes,Mailed check,32.48,2344.25,Yes
C01863,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),84.1,1153.34,Yes
C01864,Female,0,Yes,No,17,Yes,DSL,One year,No,Bank transfer (automatic),106.03,1840.45,No
C01865,Female,0,Yes,Yes,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,47.9,41.87,Yes
C01866,Female,0,Yes,No,42,Yes,Fiber optic,Month-to-month,No,Mailed check,63.92,2575.63,Yes
C01867,Male,0,Yes,No,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,41.29,1034.55,Yes
C01868,Male,0,Yes,Yes,70,Yes,Fiber optic,One year,Yes,Electronic check,54.85,3836.15,No
C01869,Female,0,No,Yes,37,Yes,DSL,Month-to-month,No,Bank transfer (automatic),20.24,770.14,No
C01870,Male,1,No,No,41,No,Fiber optic,Month-to-month,No,Electronic check,115.28,4694.35,Yes
C01871,Male,1,Yes,Yes,4,Yes,No,Month-to-month,No,Bank transfer (automatic),60.42,214.88,Yes
C01872,Male,1,No,No,10,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),98.46,1044.65,Yes
C01873,Female,0,Yes,Yes,64,No,No,Two year,No,Credit card (automatic),32.55,2066.39,No
C01874,Female,0,No,Yes,33,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),100.86,3232.71,No
C01875,Female,0,No,No,0,Yes,Fiber optic,One year,No,Electronic check,105.74, ,Yes
C01876,Male,0,Yes,Yes,1,Yes,DSL,One year,Yes,Credit card (automatic),90.98,134.11,Yes
C01877,Female,0,No,No,19,Yes,Fiber optic,Two year,No,Electronic check,110.13,2135.16,No
C01878,Female,0,No,Yes,60,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),35.05,2072.23,No
C01879,Male,0,Yes,No,20,Yes,DSL,Month-to-month,No,Bank transfer (automatic),66.6,1332.01,No
C01880,Female,0,Yes,Yes,67,Yes,Fiber optic,Month-to-month,No,Mailed check,81.25,5470.31,Yes
C01881,Female,1,No,Yes,11,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),78.81,915.11,No
C01882,Male,0,No,Yes,21,Yes,Fiber optic,One year,Yes,Credit card (automatic),105.83,2247.53,No
C01883,Male,0,No,Yes,19,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),40.0,798.78,Yes
C01884,Male,0,Yes,Yes,0,Yes,Fiber optic,Month-to-month,Yes,Mailed check,35.92, ,No
C01885,Female,1,No,No,29,Yes,No,Two year,No,Bank transfer (automatic),43.84,1156.86,No
C01886,Female,0,No,Yes,23,Yes,Fiber optic,One year,No,Bank transfer (automatic),108.94,2558.3,No
C01887,Female,0,No,No,13,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),113.98,1434.44,Yes
C01888,Male,0,Yes,No,35,No,DSL,Month-to-month,Yes,Mailed check,76.1,2654.93,Yes
C01889,Male,0,Yes,No,68,Yes,No,Month-to-month,No,Electronic check,69.14,4741.91,No
C01890,Female,0,Yes,Yes,23,Yes,Fiber optic,Two year,No,Bank transfer (automatic),79.75,1835.58,No
C01891,Female,0,Yes,No,59,Yes,Fiber optic,Two year,Yes,Credit card (automatic),80.86,4805.87,Yes
C01892,Male,0,No,Yes,54,Yes,DSL,Two year,No,Mailed check,35.37,2032.72,No
C01893,Male,0,Yes,No,23,Yes,Fiber optic,Two year,No,Credit card (automatic),88.01,2051.81,No
C01894,Male,0,No,No,23,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),64.14,1438.79,No
C01895,Male,1,No,No,53,No,Fiber optic,Month-to-month,Yes,Mailed check,70.77,3678.45,Yes
C01896,Female,0,No,No,25,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.09,561.08,No
C01897,Male,0,No,No,65,No,Fiber optic,One year,Yes,Credit card (automatic),95.98,6242.78,Yes
C01898,Female,0,Yes,Yes,37,Yes,Fiber optic,Two year,No,Mailed check,103.21,3749.82,No
C01899,Female,0,Yes,No,64,Yes,Fiber optic,Month-to-month,Yes,Electronic check,81.18,5254.47,No
C01900,Female,0,Yes,No,50,No,Fiber optic,Month-to-month,No,Electronic check,94.37,4754.71,No
C01901,Male,0,Yes,Yes,34,No,Fiber optic,Two year,No,Electronic check,71.32,2424.3,No
C01902,Male,0,Yes,Yes,42,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),81.07,3514.28,No
C01903,Male,0,No,Yes,28,Yes,DSL,Two year,No,Mailed check,58.25,1682.16,No
C01904,Male,0,Yes,No,36,Yes,DSL,Month-to-month,Yes,Credit card (automatic),98.77,3506.19,No
C01905,Female,0,Yes,No,57,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),65.76,3806.95,Yes
C01906,Male,1,Yes,No,53,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),87.38,4643.89,Yes
C01907,Male,0,Yes,No,38,Yes,DSL,One year,No,Bank transfer (automatic),81.39,3187.49,No
C01908,Female,0,No,No,41,Yes,Fiber optic,One year,Yes,Credit card (automatic),89.64,3722.39,No
C01909,Male,0,No,No,27,Yes,DSL,Month-to-month,No,Mailed check,98.09,2672.65,Yes
C01910,Female,0,No,Yes,28,Yes,DSL,Two year,No,Bank transfer (automatic),70.3,1989.77,No
C01911,Female,0,No,Yes,42,Yes,Fiber optic,One year,Yes,Mailed check,100.93,4179.64,No
C01912,Female,0,No,No,2,Yes,Fiber optic,One year,Yes,Credit card (automatic),68.72,111.84,Yes
C01913,Female,1,Yes,No,9,Yes,Fiber optic,Month-to-month,Yes,Mailed check,115.58,1050.64,Yes
C01914,Female,0,No,No,58,Yes,Fiber optic,Two year,Yes,Electronic check,94.77,5428.07,Yes
C01915,Female,0,No,No,13,Yes,No,Month-to-month,No,Credit card (automatic),35.46,484.34,Yes
C01916,Female,0,No,No,46,No,Fiber optic,Month-to-month,No,Electronic check,102.62,4683.36,Yes
C01917,Female,0,Yes,Yes,41,No,DSL,Month-to-month,No,Credit card (automatic),74.26,3025.0,No
C01918,Male,0,Yes,Yes,31,No,Fiber optic,Month-to-month,No,Electronic check,118.42,3706.56,Yes
C01919,Male,0,No,No,31,Yes,DSL,Two year,No,Mailed check,91.32,2803.12,No
C01920,Male,0,Yes,Yes,41,Yes,No,Month-to-month,Yes,Credit card (automatic),26.61,1114.48,No
C01921,Male,0,Yes,No,31,Yes,DSL,Month-to-month,Yes,Credit card (automatic),58.29,1814.24,No
C01922,Female,0,No,No,25,Yes,Fiber optic,Two year,No,Electronic check,70.76,1716.07,No
C01923,Male,0,Yes,No,0,Yes,DSL,One year,Yes,Mailed check,103.58, ,Yes
C01924,Female,0,Yes,Yes,55,Yes,No,One year,No,Credit card (automatic),92.39,5128.09,Yes
C01925,Male,1,Yes,Yes,1,Yes,DSL,Month-to-month,No,Bank transfer (automatic),55.67,105.03,No
C01926,Male,0,No,No,29,Yes,No,One year,Yes,Electronic check,84.65,2550.23,No
C01927,Male,1,No,Yes,70,Yes,DSL,Month-to-month,No,Credit card (automatic),76.84,5358.24,No
C01928,Female,0,No,Yes,51,Yes,DSL,Two year,Yes,Mailed check,30.86,1476.38,No
C01929,Male,0,Yes,No,8,Yes,DSL,One year,No,Mailed check,41.96,302.83,No
C01930,Female,0,No,Yes,21,Yes,No,One year,Yes,Mailed check,52.79,1156.56,No
C01931,Female,0,Yes,Yes,33,Yes,No,Month-to-month,No,Mailed check,37.94,1247.95,No
C01932,Male,0,Yes,No,48,Yes,DSL,Month-to-month,No,Electronic check,33.31,1528.64,No
C01933,Male,0,Yes,No,0,Yes,DSL,Month-to-month,Yes,Credit card (automatic),23.94, ,No
C01934,Male,0,No,Yes,72,No,Fiber optic,Month-to-month,No,Electronic check,107.06,7779.34,No
C01935,Female,0,No,No,52,Yes,DSL,Month-to-month,No,Electronic check,47.47,2498.87,No
C01936,Male,0,No,Yes,39,Yes,DSL,One year,Yes,Mailed check,47.61,1831.96,No
C01937,Female,0,No,No,44,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),39.04,1811.89,No
C01938,Female,1,Yes,No,67,Yes,DSL,One year,Yes,Mailed check,66.49,4587.28,No
C01939,Male,0,No,No,8,Yes,DSL,Month-to-month,No,Bank transfer (automatic),70.45,615.34,No
C01940,Male,0,Yes,No,21,Yes,DSL,Month-to-month,Yes,Electronic check,39.24,861.81,No
C01941,Female,0,No,Yes,17,Yes,Fiber optic,One year,Yes,Mailed check,80.07,1387.6,Yes
C01942,Female,0,No,No,42,No,No,One year,Yes,Mailed check,91.75,3896.28,Yes
C01943,Female,0,No,No,38,Yes,DSL,Month-to-month,No,Electronic check,56.13,2230.86,No
C01944,Male,0,Yes,No,72,Yes,Fiber optic,Month-to-month,Yes,Mailed check,77.72,5547.2,Yes
C01945,Female,0,Yes,Yes,5,Yes,DSL,One year,No,Credit card (automatic),69.23,329.2,No
C01946,Male,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),37.95,1781.26,Yes
C01947,Female,0,Yes,No,6,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),92.46,583.48,Yes
C01948,Female,0,Yes,No,68,Yes,Fiber optic,One year,No,Bank transfer (automatic),99.75,6861.27,No
C01949,Male,1,No,No,15,Yes,DSL,Month-to-month,No,Mailed check,84.18,1283.34,No
C01950,Female,0,Yes,No,0,Yes,No,Month-to-month,No,Credit card (automatic),51.04, ,Yes
C01951,Male,0,Yes,No,36,Yes,DSL,Two year,No,Mailed check,112.53,4084.92,No
C01952,Male,0,Yes,No,36,Yes,Fiber optic,One year,No,Bank transfer (automatic),64.45,2321.35,No
C01953,Female,0,Yes,Yes,63,Yes,No,Month-to-month,Yes,Mailed check,45.12,2821.75,No
C01954,Male,1,No,No,61,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),59.64,3641.77,No
C01955,Male,0,Yes,No,71,No,Fiber optic,Month-to-month,Yes,Electronic check,88.59,6257.18,Yes
C01956,Female,0,No,No,60,Yes,No,Two year,No,Bank transfer (automatic),104.29,6225.55,No
C01957,Male,1,No,No,32,Yes,DSL,One year,Yes,Electronic check,54.37,1758.24,No
C01958,Male,0,No,No,65,Yes,DSL,Month-to-month,No,Electronic check,41.73,2688.54,Yes
C01959,Male,0,Yes,No,29,Yes,No,Month-to-month,No,Electronic check,81.9,2467.44,No
C01960,Female,0,No,Yes,19,No,DSL,Month-to-month,No,Bank transfer (automatic),111.96,2134.57,Yes
C01961,Male,0,Yes,Yes,59,Yes,No,Month-to-month,No,Credit card (automatic),36.7,2233.26,Yes
C01962,Female,0,Yes,Yes,23,Yes,DSL,One year,Yes,Bank transfer (automatic),99.91,2235.68,No
C01963,Female,1,Yes,Yes,3,Yes,Fiber optic,Month-to-month,No,Mailed check,66.61,139.11,Yes
C01964,Male,1,Yes,Yes,36,Yes,Fiber optic,Month-to-month,Yes,Mailed check,99.55,3578.25,Yes
C01965,Male,0,Yes,Yes,3,Yes,No,Month-to-month,Yes,Credit card (automatic),69.57,255.55,Yes
C01966,Male,0,No,No,17,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),56.49,935.83,No
C01967,Female,0,No,No,65,Yes,DSL,Month-to-month,Yes,Credit card (automatic),89.07,5784.53,Yes
C01968,Male,1,Yes,No,47,Yes,Fiber optic,One year,Yes,Electronic check,109.86,5213.42,No
C01969,Male,0,No,No,32,Yes,DSL,One year,Yes,Credit card (automatic),50.67,1602.04,No
C01970,Male,0,Yes,No,57,No,Fiber optic,Two year,No,Credit card (automatic),65.0,3667.12,No
C01971,Male,0,No,No,72,Yes,No,Two year,No,Credit card (automatic),41.4,3016.22,No
C01972,Male,0,No,Yes,27,Yes,Fiber optic,One year,No,Bank transfer (automatic),36.71,925.97,No
C01973,Female,0,No,No,34,Yes,Fiber optic,One year,Yes,Mailed check,97.34,3290.88,No
C01974,Female,0,No,Yes,9,Yes,DSL,Two year,Yes,Mailed check,38.47,351.94,No
C01975,Male,0,No,Yes,64,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),98.92,6357.33,Yes
C01976,Male,0,Yes,No,41,Yes,Fiber optic,Month-to-month,No,Mailed check,61.78,2574.11,No
C01977,Male,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),119.49,1004.85,Yes
C01978,Male,0,No,No,59,Yes,DSL,One year,No,Mailed check,38.13,2234.55,No
C01979,Female,1,Yes,No,14,Yes,Fiber optic,One year,No,Electronic check,27.48,432.6,Yes
C01980,Male,0,No,No,56,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),25.69,1463.95,Yes
C01981,Female,0,Yes,No,68,Yes,Fiber optic,Month-to-month,Yes,Mailed check,103.21,7054.34,Yes
C01982,Female,0,No,No,21,Yes,DSL,Month-to-month,No,Mailed check,62.65,1283.96,No
C01983,Male,0,No,Yes,63,Yes,No,Month-to-month,No,Bank transfer (automatic),18.32,1187.42,No
C01984,Female,0,No,No,40,Yes,DSL,Month-to-month,No,Mailed check,107.23,4281.56,No
C01985,Female,1,Yes,No,70,No,Fiber optic,Month-to-month,No,Mailed check,107.45,7523.89,No
C01986,Female,0,Yes,Yes,55,Yes,DSL,Month-to-month,Yes,Credit card (automatic),100.25,5522.01,No
C01987,Female,0,No,No,22,Yes,Fiber optic,Two year,No,Electronic check,43.33,1058.92,No
C01988,Male,0,No,No,24,Yes,DSL,Two year,No,Bank transfer (automatic),56.02,1298.74,No
C01989,Male,1,Yes,Yes,5,Yes,Fiber optic,Two year,Yes,Credit card (automatic),93.98,529.37,No
C01990,Female,0,Yes,No,33,Yes,DSL,One year,Yes,Mailed check,67.91,2312.55,Yes
C01991,Male,0,Yes,No,62,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),33.69,2130.06,No
C01992,Male,0,Yes,No,8,Yes,DSL,One year,Yes,Bank transfer (automatic),42.77,315.39,No
C01993,Male,0,Yes,No,59,Yes,DSL,One year,Yes,Electronic check,117.2,6999.63,No
C01994,Male,0,No,No,48,Yes,Fiber optic,One year,Yes,Electronic check,33.4,1586.6,No
C01995,Male,1,Yes,No,50,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),92.06,4637.36,Yes
C01996,Female,0,No,Yes,59,Yes,DSL,Month-to-month,No,Electronic check,66.76,3944.89,Yes
C01997,Male,0,No,No,69,Yes,No,One year,No,Electronic check,94.36,6492.38,No
C01998,Male,0,Yes,No,36,Yes,No,Month-to-month,Yes,Mailed check,85.43,3102.81,Yes
C01999,Male,1,Yes,Yes,30,Yes,Fiber optic,Month-to-month,No,Electronic check,62.8,1977.97,No
